Txn Ref Number,Account Number,Date Time,Description,Withdrawals,Credit
TXN4004084,560058708,15-09-2025 01:11,Transfer to Friend,15115.64,
TXN4004085,924583611,24-01-2025 06:22,Cash Deposit,,24567.89
TXN4004086,544914915,07-08-2025 01:05,Swiggy Instamart,763.15,
TXN4004087,635153307,25-04-2025 02:37,Utility Bill - Electricity,3146.93,
TXN4004088,305218736,29-10-2025 01:15,Online Shopping - Amazon,2096.62,
TXN4004089,635153307,27-06-2025 08:11,Swiggy Instamart,1373.42,
TXN4004090,259331851,13-02-2025 04:27,Subscription Renewal,1366.62,
TXN4004091,259331851,15-01-2025 04:17,Cash Deposit,,14258.81
TXN4004092,305218736,02-05-2025 12:23,Salary Deposit,,56245.81
TXN4004093,544914915,23-03-2025 17:32,Salary Deposit,,60290.05
TXN4004094,305218736,15-03-2025 11:14,Online Shopping - Amazon,5721.27,
TXN4004095,192139634,12-07-2025 18:31,Interest Credit,,395.29
TXN4004096,560058708,26-02-2025 02:43,Transfer to Friend,10415.04,
TXN4004097,560058708,28-09-2025 11:42,Swiggy Instamart,1026.93,
TXN4004098,305218736,07-07-2025 18:12,Salary Deposit,,75457.81
TXN4004099,544914915,20-01-2025 08:37,Utility Bill - Electricity,1024.58,
TXN4004100,192139634,31-07-2025 12:53,Utility Bill - Electricity,3132.97,
TXN4004101,924583611,24-09-2025 04:41,Interest Credit,,400.77
TXN4004102,635153307,10-01-2025 05:55,Zomato Order,1403.34,
TXN4004103,192139634,18-05-2025 13:54,Utility Bill - Electricity,894.93,
TXN4004104,578818953,17-04-2025 13:47,Refund - Online Purchase,,787.36
TXN4004105,560058708,02-03-2025 02:28,Fuel Expense,1307.46,
TXN4004106,573064860,27-09-2025 09:36,Grocery Purchase,3964.62,
TXN4004107,259331851,24-03-2025 14:28,Online Shopping - Flipkart,3810.51,
TXN4004108,578818953,16-09-2025 12:42,Fuel Expense,567.65,
TXN4004109,560058708,14-07-2025 09:32,Transfer to Friend,24415.36,
TXN4004110,957129235,12-05-2025 20:09,Swiggy Instamart,354.07,
TXN4004111,560058708,18-07-2025 04:37,Cash Deposit,,21958.78
TXN4004112,192139634,18-03-2025 10:30,Refund - Online Purchase,,2276.69
TXN4004113,259331851,06-08-2025 21:08,ATM Withdrawal,9247.72,
TXN4004114,305218736,04-10-2025 14:03,Online Shopping - Flipkart,1312.96,
TXN4004115,635153307,23-02-2025 09:16,Online Shopping - Amazon,4914.45,
TXN4004116,924583611,01-05-2025 11:02,Insurance Premium,12060.61,
TXN4004117,578818953,22-03-2025 21:23,Investment Dividend,,5286.78
TXN4004118,924583611,01-10-2025 00:19,Zomato Order,1405.34,
TXN4004119,573064860,14-06-2025 04:09,Swiggy Instamart,1208.21,
TXN4004120,635153307,11-05-2025 07:15,Interest Credit,,403.28
TXN4004121,560058708,07-09-2025 11:22,Online Shopping - Flipkart,2911.54,
TXN4004122,578818953,07-09-2025 17:22,Fuel Expense,738.09,
TXN4004123,560058708,04-09-2025 00:16,Interest Credit,,311.85
TXN4004124,924583611,28-09-2025 23:26,Cash Deposit,,22474.32
TXN4004125,544914915,06-10-2025 08:21,Subscription Renewal,1196.02,
TXN4004126,573064860,14-04-2025 19:30,Online Shopping - Flipkart,4283.66,
TXN4004127,573064860,08-06-2025 22:22,Freelance Payment,,18870.03
TXN4004128,957129235,30-04-2025 01:30,Investment Dividend,,5536.29
TXN4004129,560058708,03-08-2025 02:49,Grocery Purchase,2201.64,
TXN4004130,305218736,23-10-2025 08:53,Mutual Fund SIP,7219.71,
TXN4004131,924583611,14-07-2025 20:57,Utility Bill - Electricity,1433.60,
TXN4004132,635153307,15-08-2025 11:29,Online Shopping - Amazon,3064.86,
TXN4004133,578818953,16-10-2025 08:11,Subscription Renewal,657.58,
TXN4004134,192139634,01-09-2025 22:25,Subscription Renewal,792.76,
TXN4004135,578818953,26-08-2025 13:19,Investment Dividend,,10622.07
TXN4004136,957129235,06-03-2025 14:34,UPI Payment,1157.49,
TXN4004137,305218736,12-02-2025 01:24,Fuel Expense,2885.01,
TXN4004138,578818953,10-08-2025 04:01,Investment Dividend,,11856.05
TXN4004139,924583611,10-06-2025 18:40,Utility Bill - Electricity,1444.71,
TXN4004140,578818953,25-07-2025 21:22,Transfer to Friend,2818.55,
TXN4004141,578818953,25-08-2025 09:47,Utility Bill - Electricity,1047.26,
TXN4004142,578818953,26-07-2025 20:40,UPI Payment,1765.09,
TXN4004143,544914915,28-04-2025 00:50,Interest Credit,,258.92
TXN4004144,924583611,21-03-2025 08:37,UPI Payment,1725.50,
TXN4004145,192139634,21-07-2025 13:00,UPI Payment,1036.32,
TXN4004146,924583611,11-07-2025 07:12,Restaurant Bill,597.65,
TXN4004147,544914915,25-02-2025 14:29,Swiggy Instamart,684.67,
TXN4004148,924583611,22-09-2025 08:33,Online Shopping - Flipkart,4013.40,
TXN4004149,573064860,17-08-2025 15:34,Cash Deposit,,26175.19
TXN4004150,305218736,19-10-2025 15:48,Online Shopping - Flipkart,1016.76,
TXN4004151,259331851,27-02-2025 00:13,Cash Deposit,,39420.74
TXN4004152,635153307,14-10-2025 17:33,Restaurant Bill,1071.10,
TXN4004153,259331851,02-09-2025 16:38,Fuel Expense,3119.96,
TXN4004154,560058708,20-03-2025 19:16,Mutual Fund SIP,8068.58,
TXN4004155,259331851,13-08-2025 09:06,Refund - Online Purchase,,2167.93
TXN4004156,635153307,30-01-2025 18:47,Online Shopping - Amazon,2045.75,
TXN4004157,924583611,29-05-2025 05:40,Restaurant Bill,3807.41,
TXN4004158,259331851,22-03-2025 10:54,UPI Payment,757.34,
TXN4004159,573064860,01-02-2025 22:21,Interest Credit,,277.03
TXN4004160,544914915,14-09-2025 08:52,ATM Withdrawal,12178.25,
TXN4004161,305218736,07-09-2025 06:46,Cash Deposit,,42192.82
TXN4004162,192139634,20-08-2025 18:18,Salary Deposit,,64724.61
TXN4004163,635153307,02-01-2025 22:43,Mutual Fund SIP,9544.95,
TXN4004164,635153307,14-05-2025 09:39,Online Shopping - Flipkart,4294.22,
TXN4004165,924583611,30-10-2025 21:09,ATM Withdrawal,16598.16,
TXN4004166,957129235,06-05-2025 10:11,Fuel Expense,3888.57,
TXN4004167,635153307,16-04-2025 05:17,Online Shopping - Flipkart,3327.75,
TXN4004168,259331851,26-09-2025 00:41,UPI Payment,272.13,
TXN4004169,957129235,25-08-2025 14:52,Transfer to Friend,23527.96,
TXN4004170,578818953,24-02-2025 06:17,Zomato Order,455.05,
TXN4004171,259331851,10-09-2025 01:42,Zomato Order,921.41,
TXN4004172,560058708,20-07-2025 09:32,Restaurant Bill,3625.40,
TXN4004173,560058708,03-10-2025 22:56,Refund - Online Purchase,,531.71
TXN4004174,578818953,27-07-2025 14:23,Interest Credit,,111.01
TXN4004175,192139634,05-05-2025 00:20,Insurance Premium,7069.59,
TXN4004176,578818953,11-05-2025 04:22,Insurance Premium,5321.66,
TXN4004177,924583611,16-04-2025 15:32,Grocery Purchase,4304.95,
TXN4004178,259331851,13-09-2025 11:46,Utility Bill - Electricity,1641.99,
TXN4004179,957129235,07-02-2025 05:39,Insurance Premium,14819.27,
TXN4004180,305218736,26-09-2025 07:38,Fuel Expense,2204.80,
TXN4004181,305218736,14-02-2025 14:06,Salary Deposit,,80215.82
TXN4004182,305218736,28-07-2025 10:07,Subscription Renewal,441.48,
TXN4004183,635153307,18-10-2025 15:36,Online Shopping - Amazon,3853.80,
TXN4004184,192139634,17-06-2025 23:53,Refund - Online Purchase,,2105.68
TXN4004185,924583611,18-06-2025 22:16,Cash Deposit,,4614.70
TXN4004186,259331851,22-01-2025 08:29,Grocery Purchase,2947.03,
TXN4004187,259331851,11-09-2025 22:01,Fuel Expense,516.78,
TXN4004188,578818953,30-08-2025 13:34,Transfer to Friend,1036.06,
TXN4004189,573064860,20-07-2025 16:28,Online Shopping - Amazon,2527.17,
TXN4004190,544914915,09-02-2025 19:34,Restaurant Bill,2183.78,
TXN4004191,957129235,23-10-2025 16:52,Zomato Order,1052.08,
TXN4004192,560058708,09-09-2025 11:01,Salary Deposit,,86684.03
TXN4004193,259331851,27-01-2025 14:21,Utility Bill - Electricity,3002.02,
TXN4004194,578818953,21-10-2025 23:25,Insurance Premium,11996.86,
TXN4004195,192139634,15-02-2025 09:43,ATM Withdrawal,3058.60,
TXN4004196,259331851,28-10-2025 15:08,Investment Dividend,,9091.74
TXN4004197,573064860,12-09-2025 16:01,Online Shopping - Flipkart,643.15,
TXN4004198,635153307,07-05-2025 14:37,Transfer to Friend,19125.26,
TXN4004199,192139634,19-05-2025 16:36,Insurance Premium,3766.43,
TXN4004200,573064860,20-10-2025 21:11,Utility Bill - Electricity,1932.83,
TXN4004201,305218736,02-10-2025 07:49,Zomato Order,1499.47,
TXN4004202,560058708,02-02-2025 06:36,Investment Dividend,,7477.28
TXN4004203,192139634,09-09-2025 16:01,Online Shopping - Amazon,5133.92,
TXN4004204,578818953,06-08-2025 20:22,UPI Payment,2981.79,
TXN4004205,635153307,07-04-2025 14:55,Salary Deposit,,63388.09
TXN4004206,573064860,03-07-2025 13:12,Online Shopping - Flipkart,3122.27,
TXN4004207,560058708,12-05-2025 00:09,Subscription Renewal,1369.26,
TXN4004208,192139634,21-02-2025 18:49,Interest Credit,,255.85
TXN4004209,924583611,04-10-2025 19:58,UPI Payment,2129.36,
TXN4004210,573064860,11-06-2025 12:58,Online Shopping - Amazon,5383.72,
TXN4004211,578818953,29-08-2025 23:47,Grocery Purchase,4655.04,
TXN4004212,635153307,17-05-2025 05:28,Grocery Purchase,2764.51,
TXN4004213,578818953,05-10-2025 13:16,Refund - Online Purchase,,4702.40
TXN4004214,259331851,22-04-2025 18:52,Insurance Premium,7704.28,
TXN4004215,635153307,13-04-2025 14:19,Subscription Renewal,330.98,
TXN4004216,192139634,25-07-2025 08:52,ATM Withdrawal,10346.84,
TXN4004217,957129235,30-08-2025 06:14,Subscription Renewal,720.92,
TXN4004218,544914915,20-02-2025 13:32,Fuel Expense,1127.80,
TXN4004219,192139634,20-06-2025 02:56,Transfer to Friend,14352.89,
TXN4004220,957129235,19-01-2025 15:51,Fuel Expense,1294.26,
TXN4004221,635153307,10-05-2025 10:39,Salary Deposit,,77006.88
TXN4004222,924583611,04-03-2025 13:10,Salary Deposit,,44438.46
TXN4004223,573064860,05-08-2025 17:09,Mutual Fund SIP,5265.54,
TXN4004224,578818953,09-09-2025 05:42,Salary Deposit,,84890.33
TXN4004225,560058708,10-06-2025 04:03,Online Shopping - Amazon,5961.20,
TXN4004226,924583611,11-02-2025 18:52,Utility Bill - Electricity,3466.11,
TXN4004227,957129235,23-10-2025 14:43,Refund - Online Purchase,,4989.73
TXN4004228,544914915,01-02-2025 21:33,Zomato Order,1332.22,
TXN4004229,544914915,21-10-2025 06:06,Insurance Premium,5940.47,
TXN4004230,635153307,24-02-2025 16:55,Utility Bill - Electricity,3195.64,
TXN4004231,305218736,10-05-2025 07:16,UPI Payment,2654.10,
TXN4004232,635153307,26-04-2025 08:49,Transfer to Friend,1644.31,
TXN4004233,957129235,29-10-2025 07:36,Grocery Purchase,4945.57,
TXN4004234,560058708,02-04-2025 14:36,Online Shopping - Amazon,2770.44,
TXN4004235,573064860,09-07-2025 14:30,Refund - Online Purchase,,4180.48
TXN4004236,573064860,27-04-2025 05:23,Insurance Premium,9048.62,
TXN4004237,635153307,30-01-2025 19:09,Subscription Renewal,805.29,
TXN4004238,573064860,16-05-2025 22:47,Interest Credit,,342.87
TXN4004239,192139634,10-06-2025 15:03,Freelance Payment,,25364.69
TXN4004240,560058708,05-07-2025 20:34,Freelance Payment,,22093.92
TXN4004241,573064860,23-08-2025 07:14,Cash Deposit,,6962.41
TXN4004242,635153307,14-03-2025 10:20,Restaurant Bill,2240.67,
TXN4004243,560058708,28-05-2025 11:44,Subscription Renewal,923.97,
TXN4004244,259331851,07-05-2025 16:41,Mutual Fund SIP,6615.19,
TXN4004245,573064860,30-04-2025 05:13,Online Shopping - Amazon,3392.92,
TXN4004246,578818953,15-04-2025 16:30,Zomato Order,1010.97,
TXN4004247,635153307,26-03-2025 15:34,Grocery Purchase,4843.79,
TXN4004248,544914915,28-04-2025 01:26,Interest Credit,,74.78
TXN4004249,544914915,18-01-2025 17:35,Investment Dividend,,6024.46
TXN4004250,924583611,22-05-2025 15:39,Transfer to Friend,2911.52,
TXN4004251,560058708,07-06-2025 03:53,Salary Deposit,,93967.90
TXN4004252,192139634,29-08-2025 03:23,Cash Deposit,,26419.31
TXN4004253,957129235,05-08-2025 19:29,Grocery Purchase,3639.20,
TXN4004254,573064860,21-01-2025 14:37,Interest Credit,,50.43
TXN4004255,635153307,29-08-2025 07:10,Zomato Order,548.23,
TXN4004256,578818953,14-02-2025 11:16,Subscription Renewal,938.97,
TXN4004257,544914915,08-05-2025 09:02,UPI Payment,2304.44,
TXN4004258,635153307,20-08-2025 01:52,Utility Bill - Electricity,2451.77,
TXN4004259,192139634,22-03-2025 10:21,Utility Bill - Electricity,2982.38,
TXN4004260,924583611,09-10-2025 03:54,Mutual Fund SIP,11357.65,
TXN4004261,544914915,19-08-2025 05:01,Online Shopping - Amazon,1198.47,
TXN4004262,192139634,03-01-2025 12:50,Online Shopping - Amazon,692.62,
TXN4004263,957129235,08-03-2025 03:25,Interest Credit,,188.26
TXN4004264,560058708,07-08-2025 23:16,Subscription Renewal,669.69,
TXN4004265,957129235,02-07-2025 20:00,Online Shopping - Flipkart,1266.43,
TXN4004266,544914915,12-09-2025 21:56,Transfer to Friend,2628.52,
TXN4004267,924583611,12-10-2025 09:05,Cash Deposit,,25053.32
TXN4004268,578818953,16-09-2025 09:13,Swiggy Instamart,268.25,
TXN4004269,924583611,16-05-2025 13:26,Fuel Expense,712.27,
TXN4004270,544914915,02-07-2025 06:57,Online Shopping - Flipkart,3746.18,
TXN4004271,560058708,12-01-2025 11:35,Mutual Fund SIP,3725.13,
TXN4004272,957129235,10-04-2025 11:28,Utility Bill - Electricity,3069.52,
TXN4004273,635153307,22-07-2025 17:49,Cash Deposit,,23823.75
TXN4004274,957129235,01-09-2025 16:37,Refund - Online Purchase,,6050.49
TXN4004275,573064860,09-01-2025 12:44,Interest Credit,,342.07
TXN4004276,578818953,28-05-2025 19:47,Refund - Online Purchase,,6187.07
TXN4004277,573064860,09-03-2025 20:13,Insurance Premium,11138.19,
TXN4004278,573064860,03-02-2025 05:43,Investment Dividend,,8277.98
TXN4004279,305218736,09-05-2025 04:16,Online Shopping - Amazon,5138.82,
TXN4004280,305218736,17-01-2025 19:44,Freelance Payment,,6770.11
TXN4004281,573064860,28-06-2025 14:10,UPI Payment,324.89,
TXN4004282,544914915,16-09-2025 01:55,Swiggy Instamart,447.41,
TXN4004283,544914915,23-01-2025 20:38,Grocery Purchase,4952.19,
TXN4004284,544914915,15-01-2025 18:37,Salary Deposit,,93468.07
TXN4004285,560058708,20-05-2025 07:20,Transfer to Friend,5177.57,
TXN4004286,573064860,01-07-2025 23:43,UPI Payment,2969.12,
TXN4004287,578818953,19-07-2025 17:27,Interest Credit,,348.68
TXN4004288,544914915,29-05-2025 07:59,Restaurant Bill,2338.15,
TXN4004289,544914915,23-10-2025 13:30,Grocery Purchase,3277.49,
TXN4004290,573064860,22-07-2025 17:41,Transfer to Friend,12555.41,
TXN4004291,192139634,05-02-2025 08:55,ATM Withdrawal,5047.74,
TXN4004292,924583611,27-06-2025 12:53,ATM Withdrawal,12370.75,
TXN4004293,192139634,17-02-2025 18:28,Swiggy Instamart,1072.42,
TXN4004294,259331851,22-08-2025 19:33,Interest Credit,,412.57
TXN4004295,560058708,19-07-2025 17:47,Freelance Payment,,25577.00
TXN4004296,544914915,13-08-2025 09:17,Interest Credit,,408.28
TXN4004297,957129235,16-09-2025 02:40,ATM Withdrawal,3181.73,
TXN4004298,573064860,20-09-2025 01:00,Subscription Renewal,971.93,
TXN4004299,635153307,26-04-2025 16:06,Investment Dividend,,7089.13
TXN4004300,305218736,01-01-2025 14:37,Online Shopping - Amazon,1289.74,
TXN4004301,924583611,19-03-2025 14:53,Investment Dividend,,1823.99
TXN4004302,192139634,28-05-2025 19:31,Freelance Payment,,10077.13
TXN4004303,924583611,19-06-2025 10:37,Grocery Purchase,3280.52,
TXN4004304,924583611,29-01-2025 00:17,Investment Dividend,,11334.86
TXN4004305,924583611,19-05-2025 01:41,Salary Deposit,,41046.54
TXN4004306,573064860,03-03-2025 17:48,Online Shopping - Flipkart,618.86,
TXN4004307,544914915,29-10-2025 14:55,Online Shopping - Amazon,2916.96,
TXN4004308,573064860,17-03-2025 21:28,Freelance Payment,,23584.45
TXN4004309,573064860,28-05-2025 10:00,UPI Payment,1035.77,
TXN4004310,957129235,03-10-2025 20:15,Fuel Expense,1962.70,
TXN4004311,544914915,27-05-2025 06:43,Freelance Payment,,6929.28
TXN4004312,573064860,20-08-2025 21:02,Investment Dividend,,6983.71
TXN4004313,635153307,26-01-2025 19:40,Restaurant Bill,2908.62,
TXN4004314,573064860,12-08-2025 13:20,Subscription Renewal,1368.31,
TXN4004315,578818953,12-03-2025 14:04,ATM Withdrawal,13732.23,
TXN4004316,924583611,19-02-2025 16:14,Online Shopping - Flipkart,4214.55,
TXN4004317,305218736,11-04-2025 09:43,Salary Deposit,,66200.22
TXN4004318,259331851,05-01-2025 22:47,Transfer to Friend,21945.46,
TXN4004319,957129235,25-06-2025 18:25,Transfer to Friend,4428.71,
TXN4004320,560058708,05-07-2025 14:57,Restaurant Bill,1770.71,
TXN4004321,560058708,01-02-2025 16:22,Transfer to Friend,8274.08,
TXN4004322,957129235,14-10-2025 02:17,Fuel Expense,553.52,
TXN4004323,924583611,27-04-2025 16:04,Salary Deposit,,42933.12
TXN4004324,192139634,17-04-2025 00:11,ATM Withdrawal,16573.85,
TXN4004325,924583611,28-05-2025 09:32,Cash Deposit,,27531.51
TXN4004326,957129235,14-07-2025 15:38,Salary Deposit,,88499.09
TXN4004327,957129235,05-10-2025 12:17,Utility Bill - Electricity,1748.28,
TXN4004328,305218736,03-08-2025 11:09,Refund - Online Purchase,,1668.21
TXN4004329,924583611,07-09-2025 16:56,Refund - Online Purchase,,4083.65
TXN4004330,924583611,26-10-2025 13:11,Swiggy Instamart,1560.08,
TXN4004331,635153307,17-09-2025 21:04,Grocery Purchase,3805.86,
TXN4004332,578818953,17-01-2025 17:58,Grocery Purchase,1434.21,
TXN4004333,192139634,21-05-2025 13:54,Subscription Renewal,1444.62,
TXN4004334,573064860,14-08-2025 21:13,Utility Bill - Electricity,689.68,
TXN4004335,573064860,13-03-2025 12:34,Transfer to Friend,11906.96,
TXN4004336,573064860,08-07-2025 14:43,Insurance Premium,2979.07,
TXN4004337,957129235,17-06-2025 20:41,Swiggy Instamart,504.52,
TXN4004338,259331851,29-09-2025 17:48,Transfer to Friend,21914.66,
TXN4004339,578818953,01-05-2025 08:26,Zomato Order,1240.99,
TXN4004340,192139634,14-05-2025 16:27,Online Shopping - Amazon,804.80,
TXN4004341,259331851,29-09-2025 01:54,Cash Deposit,,58646.86
TXN4004342,957129235,06-09-2025 15:24,Online Shopping - Flipkart,642.85,
TXN4004343,924583611,03-01-2025 14:55,Refund - Online Purchase,,4675.41
TXN4004344,259331851,02-05-2025 01:10,Online Shopping - Amazon,2723.44,
TXN4004345,259331851,02-09-2025 17:30,Grocery Purchase,450.74,
TXN4004346,544914915,19-10-2025 01:34,ATM Withdrawal,4957.94,
TXN4004347,259331851,04-10-2025 03:57,ATM Withdrawal,3432.94,
TXN4004348,578818953,28-06-2025 20:07,Swiggy Instamart,1571.87,
TXN4004349,259331851,29-06-2025 17:21,Mutual Fund SIP,8365.18,
TXN4004350,924583611,25-05-2025 19:36,Interest Credit,,187.17
TXN4004351,573064860,16-04-2025 10:31,Restaurant Bill,1934.00,
TXN4004352,635153307,08-01-2025 04:33,Insurance Premium,2337.72,
TXN4004353,305218736,21-08-2025 03:27,Mutual Fund SIP,1899.35,
TXN4004354,544914915,16-08-2025 16:09,Online Shopping - Amazon,3563.15,
TXN4004355,635153307,05-05-2025 10:35,ATM Withdrawal,18421.03,
TXN4004356,305218736,10-03-2025 10:59,Restaurant Bill,954.84,
TXN4004357,305218736,01-07-2025 17:52,Online Shopping - Amazon,1472.93,
TXN4004358,560058708,03-10-2025 09:19,Cash Deposit,,16919.99
TXN4004359,560058708,06-05-2025 04:18,Cash Deposit,,38243.30
TXN4004360,578818953,10-01-2025 06:15,Grocery Purchase,2774.53,
TXN4004361,259331851,14-08-2025 11:54,Refund - Online Purchase,,4629.62
TXN4004362,924583611,24-10-2025 13:01,Investment Dividend,,7186.56
TXN4004363,573064860,18-04-2025 06:51,Salary Deposit,,89525.39
TXN4004364,957129235,21-01-2025 13:02,Zomato Order,1391.88,
TXN4004365,305218736,01-08-2025 13:35,Interest Credit,,103.06
TXN4004366,578818953,03-05-2025 09:33,Swiggy Instamart,908.05,
TXN4004367,573064860,26-04-2025 10:59,ATM Withdrawal,13199.66,
TXN4004368,924583611,03-04-2025 15:17,Transfer to Friend,2494.25,
TXN4004369,924583611,11-01-2025 19:35,Salary Deposit,,59122.55
TXN4004370,560058708,01-09-2025 21:44,Investment Dividend,,9071.12
TXN4004371,192139634,17-06-2025 09:44,Grocery Purchase,825.40,
TXN4004372,924583611,21-05-2025 14:37,Freelance Payment,,17147.66
TXN4004373,635153307,23-02-2025 23:09,Freelance Payment,,21043.07
TXN4004374,544914915,19-08-2025 15:13,Subscription Renewal,677.67,
TXN4004375,573064860,02-06-2025 22:24,Utility Bill - Electricity,2791.59,
TXN4004376,544914915,23-10-2025 08:03,Interest Credit,,88.40
TXN4004377,957129235,09-07-2025 02:47,Investment Dividend,,7394.80
TXN4004378,192139634,15-06-2025 23:21,Restaurant Bill,740.30,
TXN4004379,192139634,10-05-2025 10:25,Salary Deposit,,90141.29
TXN4004380,560058708,10-01-2025 04:36,Interest Credit,,224.66
TXN4004381,560058708,30-07-2025 21:07,ATM Withdrawal,14268.27,
TXN4004382,573064860,12-06-2025 04:49,Salary Deposit,,77310.90
TXN4004383,924583611,06-05-2025 20:05,ATM Withdrawal,6888.16,
TXN4004384,305218736,15-04-2025 10:50,Zomato Order,301.86,
TXN4004385,192139634,10-01-2025 11:32,Subscription Renewal,350.00,
TXN4004386,544914915,26-02-2025 20:32,Transfer to Friend,8823.08,
TXN4004387,578818953,11-03-2025 04:59,Transfer to Friend,21692.91,
TXN4004388,578818953,09-06-2025 23:37,Restaurant Bill,2473.16,
TXN4004389,924583611,10-06-2025 09:58,UPI Payment,1048.42,
TXN4004390,957129235,24-04-2025 02:07,Salary Deposit,,75195.62
TXN4004391,192139634,12-10-2025 09:31,Grocery Purchase,4435.55,
TXN4004392,957129235,28-06-2025 09:40,Online Shopping - Amazon,2917.34,
TXN4004393,957129235,03-01-2025 22:26,Freelance Payment,,9434.11
TXN4004394,305218736,13-07-2025 19:12,Transfer to Friend,6164.64,
TXN4004395,573064860,07-01-2025 21:49,Online Shopping - Amazon,3238.36,
TXN4004396,259331851,10-02-2025 21:48,Grocery Purchase,2004.28,
